grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,impact_trp_retour
30,26,1,9,0.0
31,26,1,32,0.0
32,26,2,40,0.0
33,26,1,10,0.0
34,26,1,15,0.0
35,26,1,3,0.0
0,27,1,7,0.0
1,27,1,3,0.0
2,27,1,19,0.0
3,27,1,33,0.0
4,27,1,295,0.0
5,27,2,398,0.0
6,27,1,418,0.0
7,27,1,516,0.0
8,27,1,522,0.0
9,27,1,87,0.0
10,27,1,105,0.0
11,27,1,94,0.0
12,27,1,48,0.0
13,27,1,28,0.0
14,27,1,9,0.0
15,27,1,9,0.0
16,27,1,11,0.0
17,27,1,13,0.0
18,27,1,13,0.0
19,27,1,7,0.0
20,27,1,11,0.0
21,27,1,18,0.0
22,27,1,8,0.0
23,27,1,20,0.0
24,27,1,33,0.0
25,27,1,29,0.0
26,27,1,23,0.0
27,27,1,26,0.0
28,27,1,19,0.0
29,27,1,31,0.0
30,27,1,11,0.0
31,27,1,28,0.0
32,27,1,19,0.0
33,27,1,17,0.0
34,27,1,20,0.0
35,27,1,12,0.0
0,28,1,1,0.0
1,28,1,13,0.0
2,28,1,28,0.0
3,28,1,26,0.0
4,28,1,412,0.0
5,28,1,361,0.0
6,28,1,567,0.0
7,28,1,904,0.0
8,28,1,360,0.0
9,28,1,312,0.0
10,28,1,101,0.0
11,28,1,90,0.0
12,28,1,210,0.0
13,28,1,19,0.0
14,28,1,19,0.0
15,28,1,14,0.0
16,28,1,18,0.0
17,28,1,6,0.0
18,28,1,5,0.0
19,28,1,8,0.0
20,28,1,18,0.0
21,28,1,16,0.0
22,28,1,12,0.0
23,28,1,13,0.0
24,28,1,20,0.0
25,28,1,22,0.0
26,28,1,24,0.0
27,28,1,13,0.0
28,28,1,27,0.0
29,28,2,33,0.0
30,28,1,21,0.0
31,28,1,34,0.0
32,28,1,25,0.0
33,28,1,26,0.0
34,28,1,12,0.0
35,28,1,9,0.0
0,29,0,0,0.0
1,29,1,3,0.0
2,29,2,194,0.0
3,29,1,293,0.0
4,29,2,562,0.0
5,29,1,315,0.0
6,29,1,620,0.0
7,29,1,280,0.0
8,29,1,528,0.0
9,29,1,403,0.0
10,29,1,438,0.0
11,29,1,481,0.0
12,29,1,363,0.0
13,29,1,39,0.0
14,29,1,19,0.0
15,29,1,24,0.0
16,29,1,11,0.0
17,29,1,13,0.0
18,29,1,27,0.0
19,29,1,17,0.0
20,29,1,20,0.0
21,29,1,12,0.0
22,29,1,10,0.0
23,29,2,27,0.0
24,29,1,31,0.0
25,29,1,27,0.0
26,29,1,32,0.0
27,29,1,15,0.0
28,29,1,34,0.0
29,29,1,28,0.0
30,29,1,41,0.0
31,29,1,15,0.0
32,29,1,19,0.0
33,29,1,23,0.0
34,29,1,8,0.0
35,29,1,10,0.0
0,30,0,0,0.0
1,30,1,154,0.0
2,30,1,153,0.0
3,30,1,54,0.0
4,30,1,692,0.0
5,30,1,902,0.0
6,30,1,659,0.0
7,30,1,252,0.0
8,30,1,583,0.0
9,30,1,657,0.0
10,30,1,176,0.0
11,30,1,811,0.0
12,30,1,55,0.0
13,30,1,67,0.0
14,30,1,48,0.0
15,30,1,38,0.0
16,30,1,28,0.0
17,30,1,29,0.0
18,30,1,15,0.0
19,30,1,30,0.0
20,30,1,34,0.0
21,30,1,26,0.0
22,30,1,30,0.0
23,30,1,36,0.0
